Year,Bundesland,Day-Month,Value,Date
2020,Niedersachsen,17.01.,279.0,17.01.2020
2020,Bremen,17.01.,18.0,17.01.2020
2020,Nordrhein-Westfalen,17.01.,617.0,17.01.2020
2020,Hessen,17.01.,187.0,17.01.2020
2020,Rheinland-Pfalz,17.01.,130.0,17.01.2020
2020,Baden-Württemberg,17.01.,310.0,17.01.2020
2020,Bayern,17.01.,371.0,17.01.2020
2020,Saarland,17.01.,35.0,17.01.2020
2020,Berlin,17.01.,103.0,17.01.2020
2020,Brandenburg,17.01.,87.0,17.01.2020
2020,Mecklenburg-Vorpommern,17.01.,60.0,17.01.2020
2020,Sachsen,17.01.,148.0,17.01.2020
2020,Sachsen-Anhalt,17.01.,98.0,17.01.2020
2020,Thüringen,17.01.,75.0,17.01.2020
2019,Schleswig-Holstein,17.01.,98.0,17.01.2019
2019,Hamburg,17.01.,62.0,17.01.2019
2019,Niedersachsen,17.01.,297.0,17.01.2019
2019,Bremen,17.01.,17.0,17.01.2019
2019,Nordrhein-Westfalen,17.01.,576.0,17.01.2019
2019,Hessen,17.01.,207.0,17.01.2019
2019,Rheinland-Pfalz,17.01.,147.0,17.01.2019
2019,Baden-Württemberg,17.01.,348.0,17.01.2019
2019,Bayern,17.01.,392.0,17.01.2019
2019,Saarland,17.01.,37.0,17.01.2019
2019,Berlin,17.01.,94.0,17.01.2019
2019,Brandenburg,17.01.,94.0,17.01.2019
2019,Mecklenburg-Vorpommern,17.01.,64.0,17.01.2019
2019,Sachsen,17.01.,167.0,17.01.2019
2019,Sachsen-Anhalt,17.01.,95.0,17.01.2019
2019,Thüringen,17.01.,91.0,17.01.2019
2020,Schleswig-Holstein,18.01.,88.0,18.01.2020
2020,Hamburg,18.01.,49.0,18.01.2020
2020,Niedersachsen,18.01.,262.0,18.01.2020
2020,Bremen,18.01.,20.0,18.01.2020
2020,Nordrhein-Westfalen,18.01.,583.0,18.01.2020
2020,Hessen,18.01.,180.0,18.01.2020
2020,Rheinland-Pfalz,18.01.,138.0,18.01.2020
2020,Baden-Württemberg,18.01.,317.0,18.01.2020
2020,Bayern,18.01.,382.0,18.01.2020
2020,Saarland,18.01.,31.0,18.01.2020
2020,Berlin,18.01.,96.0,18.01.2020
2020,Brandenburg,18.01.,104.0,18.01.2020
2020,Mecklenburg-Vorpommern,18.01.,62.0,18.01.2020
2020,Sachsen,18.01.,157.0,18.01.2020
2020,Sachsen-Anhalt,18.01.,107.0,18.01.2020
2020,Thüringen,18.01.,80.0,18.01.2020
2019,Schleswig-Holstein,18.01.,107.0,18.01.2019
2019,Hamburg,18.01.,54.0,18.01.2019
2019,Niedersachsen,18.01.,281.0,18.01.2019
2019,Bremen,18.01.,21.0,18.01.2019
2019,Nordrhein-Westfalen,18.01.,608.0,18.01.2019
2019,Hessen,18.01.,188.0,18.01.2019
2019,Rheinland-Pfalz,18.01.,157.0,18.01.2019
2019,Baden-Württemberg,18.01.,329.0,18.01.2019
2019,Bayern,18.01.,426.0,18.01.2019
2019,Saarland,18.01.,39.0,18.01.2019
2019,Berlin,18.01.,105.0,18.01.2019
2019,Brandenburg,18.01.,80.0,18.01.2019
2019,Mecklenburg-Vorpommern,18.01.,55.0,18.01.2019
2019,Sachsen,18.01.,148.0,18.01.2019
2019,Sachsen-Anhalt,18.01.,102.0,18.01.2019
2019,Thüringen,18.01.,76.0,18.01.2019
2020,Schleswig-Holstein,19.01.,85.0,19.01.2020
2020,Hamburg,19.01.,60.0,19.01.2020
2020,Niedersachsen,19.01.,273.0,19.01.2020
2020,Bremen,19.01.,20.0,19.01.2020
2020,Nordrhein-Westfalen,19.01.,586.0,19.01.2020
2020,Hessen,19.01.,186.0,19.01.2020
2020,Rheinland-Pfalz,19.01.,120.0,19.01.2020
2020,Baden-Württemberg,19.01.,289.0,19.01.2020
2020,Bayern,19.01.,363.0,19.01.2020
2020,Saarland,19.01.,38.0,19.01.2020
2020,Berlin,19.01.,98.0,19.01.2020
2020,Brandenburg,19.01.,83.0,19.01.2020
2020,Mecklenburg-Vorpommern,19.01.,67.0,19.01.2020
2020,Sachsen,19.01.,119.0,19.01.2020
2020,Sachsen-Anhalt,19.01.,87.0,19.01.2020
2020,Thüringen,19.01.,85.0,19.01.2020
2019,Schleswig-Holstein,19.01.,104.0,19.01.2019
2019,Hamburg,19.01.,40.0,19.01.2019
2019,Niedersachsen,19.01.,273.0,19.01.2019
2019,Bremen,19.01.,11.0,19.01.2019
2019,Nordrhein-Westfalen,19.01.,562.0,19.01.2019
2019,Hessen,19.01.,197.0,19.01.2019
2019,Rheinland-Pfalz,19.01.,123.0,19.01.2019
2019,Baden-Württemberg,19.01.,312.0,19.01.2019
2019,Bayern,19.01.,402.0,19.01.2019
2019,Saarland,19.01.,31.0,19.01.2019
2019,Berlin,19.01.,97.0,19.01.2019
2019,Brandenburg,19.01.,88.0,19.01.2019
2019,Mecklenburg-Vorpommern,19.01.,57.0,19.01.2019
2019,Sachsen,19.01.,153.0,19.01.2019
2019,Sachsen-Anhalt,19.01.,78.0,19.01.2019
2019,Thüringen,19.01.,82.0,19.01.2019
2020,Schleswig-Holstein,20.01.,93.0,20.01.2020
2020,Hamburg,20.01.,41.0,20.01.2020
2020,Niedersachsen,20.01.,304.0,20.01.2020
2020,Bremen,20.01.,28.0,20.01.2020
2020,Nordrhein-Westfalen,20.01.,534.0,20.01.2020
2020,Hessen,20.01.,191.0,20.01.2020
2020,Rheinland-Pfalz,20.01.,107.0,20.01.2020
2020,Baden-Württemberg,20.01.,288.0,20.01.2020
2020,Bayern,20.01.,411.0,20.01.2020
2020,Saarland,20.01.,42.0,20.01.2020
2020,Berlin,20.01.,113.0,20.01.2020
2020,Brandenburg,20.01.,82.0,20.01.2020
2020,Mecklenburg-Vorpommern,20.01.,56.0,20.01.2020
2020,Sachsen,20.01.,151.0,20.01.2020
2020,Sachsen-Anhalt,20.01.,86.0,20.01.2020
2020,Thüringen,20.01.,76.0,20.01.2020
2019,Schleswig-Holstein,20.01.,99.0,20.01.2019
2019,Hamburg,20.01.,41.0,20.01.2019
2019,Niedersachsen,20.01.,269.0,20.01.2019
2019,Bremen,20.01.,11.0,20.01.2019
2019,Nordrhein-Westfalen,20.01.,591.0,20.01.2019
2019,Hessen,20.01.,201.0,20.01.2019
2019,Rheinland-Pfalz,20.01.,132.0,20.01.2019
2019,Baden-Württemberg,20.01.,320.0,20.01.2019
2019,Bayern,20.01.,367.0,20.01.2019
2019,Saarland,20.01.,44.0,20.01.2019
2019,Berlin,20.01.,84.0,20.01.2019
2019,Brandenburg,20.01.,88.0,20.01.2019
2019,Mecklenburg-Vorpommern,20.01.,53.0,20.01.2019
2019,Sachsen,20.01.,154.0,20.01.2019
2019,Sachsen-Anhalt,20.01.,75.0,20.01.2019
2019,Thüringen,20.01.,85.0,20.01.2019
2020,Schleswig-Holstein,21.01.,90.0,21.01.2020
2020,Hamburg,21.01.,62.0,21.01.2020
2020,Niedersachsen,21.01.,275.0,21.01.2020
2020,Bremen,21.01.,21.0,21.01.2020
2020,Nordrhein-Westfalen,21.01.,602.0,21.01.2020
2020,Hessen,21.01.,199.0,21.01.2020
2020,Rheinland-Pfalz,21.01.,139.0,21.01.2020
2020,Baden-Württemberg,21.01.,306.0,21.01.2020
2020,Bayern,21.01.,392.0,21.01.2020
2020,Saarland,21.01.,33.0,21.01.2020
2020,Berlin,21.01.,95.0,21.01.2020
2020,Brandenburg,21.01.,88.0,21.01.2020
2020,Mecklenburg-Vorpommern,21.01.,59.0,21.01.2020
2020,Sachsen,21.01.,152.0,21.01.2020
2020,Sachsen-Anhalt,21.01.,99.0,21.01.2020
2020,Thüringen,21.01.,76.0,21.01.2020
2019,Schleswig-Holstein,21.01.,92.0,21.01.2019
2019,Hamburg,21.01.,57.0,21.01.2019
2019,Niedersachsen,21.01.,256.0,21.01.2019
2019,Bremen,21.01.,23.0,21.01.2019
2019,Nordrhein-Westfalen,21.01.,588.0,21.01.2019
2019,Hessen,21.01.,182.0,21.01.2019
2019,Rheinland-Pfalz,21.01.,138.0,21.01.2019
2019,Baden-Württemberg,21.01.,326.0,21.01.2019
2019,Bayern,21.01.,388.0,21.01.2019
2019,Saarland,21.01.,39.0,21.01.2019
2019,Berlin,21.01.,106.0,21.01.2019
2019,Brandenburg,21.01.,78.0,21.01.2019
2019,Mecklenburg-Vorpommern,21.01.,68.0,21.01.2019
2019,Sachsen,21.01.,164.0,21.01.2019
2019,Sachsen-Anhalt,21.01.,96.0,21.01.2019
2019,Thüringen,21.01.,92.0,21.01.2019
2020,Schleswig-Holstein,22.01.,98.0,22.01.2020
2020,Hamburg,22.01.,60.0,22.01.2020
2020,Niedersachsen,22.01.,286.0,22.01.2020
2020,Bremen,22.01.,23.0,22.01.2020
2020,Nordrhein-Westfalen,22.01.,569.0,22.01.2020
2020,Hessen,22.01.,202.0,22.01.2020
2020,Rheinland-Pfalz,22.01.,140.0,22.01.2020
2020,Baden-Württemberg,22.01.,296.0,22.01.2020
2020,Bayern,22.01.,383.0,22.01.2020
2020,Saarland,22.01.,38.0,22.01.2020
2020,Berlin,22.01.,114.0,22.01.2020
2020,Brandenburg,22.01.,83.0,22.01.2020
2020,Mecklenburg-Vorpommern,22.01.,58.0,22.01.2020
2020,Sachsen,22.01.,153.0,22.01.2020
2020,Sachsen-Anhalt,22.01.,100.0,22.01.2020
2020,Thüringen,22.01.,81.0,22.01.2020
2019,Schleswig-Holstein,22.01.,106.0,22.01.2019
2019,Hamburg,22.01.,60.0,22.01.2019
2019,Niedersachsen,22.01.,265.0,22.01.2019
2019,Bremen,22.01.,18.0,22.01.2019
2019,Nordrhein-Westfalen,22.01.,609.0,22.01.2019
2019,Hessen,22.01.,183.0,22.01.2019
2019,Rheinland-Pfalz,22.01.,140.0,22.01.2019
2019,Baden-Württemberg,22.01.,320.0,22.01.2019
2019,Bayern,22.01.,416.0,22.01.2019
2019,Saarland,22.01.,32.0,22.01.2019
2019,Berlin,22.01.,92.0,22.01.2019
2019,Brandenburg,22.01.,90.0,22.01.2019
2019,Mecklenburg-Vorpommern,22.01.,56.0,22.01.2019
2019,Sachsen,22.01.,171.0,22.01.2019
2019,Sachsen-Anhalt,22.01.,103.0,22.01.2019
2019,Thüringen,22.01.,81.0,22.01.2019
2020,Schleswig-Holstein,23.01.,99.0,23.01.2020
2020,Hamburg,23.01.,41.0,23.01.2020
2020,Niedersachsen,23.01.,273.0,23.01.2020
2020,Bremen,23.01.,27.0,23.01.2020
2020,Nordrhein-Westfalen,23.01.,579.0,23.01.2020
2020,Hessen,23.01.,201.0,23.01.2020
2020,Rheinland-Pfalz,23.01.,152.0,23.01.2020
2020,Baden-Württemberg,23.01.,305.0,23.01.2020
2020,Bayern,23.01.,407.0,23.01.2020
2020,Saarland,23.01.,39.0,23.01.2020
2020,Berlin,23.01.,103.0,23.01.2020
2020,Brandenburg,23.01.,93.0,23.01.2020
2020,Mecklenburg-Vorpommern,23.01.,62.0,23.01.2020
2020,Sachsen,23.01.,160.0,23.01.2020
2020,Sachsen-Anhalt,23.01.,98.0,23.01.2020
2020,Thüringen,23.01.,84.0,23.01.2020
2019,Schleswig-Holstein,23.01.,121.0,23.01.2019
2019,Hamburg,23.01.,50.0,23.01.2019
2019,Niedersachsen,23.01.,291.0,23.01.2019
2019,Bremen,23.01.,30.0,23.01.2019
2019,Nordrhein-Westfalen,23.01.,618.0,23.01.2019
2019,Hessen,23.01.,218.0,23.01.2019
2019,Rheinland-Pfalz,23.01.,158.0,23.01.2019
2019,Baden-Württemberg,23.01.,359.0,23.01.2019
2019,Bayern,23.01.,379.0,23.01.2019
2019,Saarland,23.01.,40.0,23.01.2019
2019,Berlin,23.01.,94.0,23.01.2019
2019,Brandenburg,23.01.,82.0,23.01.2019
2019,Mecklenburg-Vorpommern,23.01.,73.0,23.01.2019
2019,Sachsen,23.01.,168.0,23.01.2019
2019,Sachsen-Anhalt,23.01.,102.0,23.01.2019
2019,Thüringen,23.01.,82.0,23.01.2019
2020,Schleswig-Holstein,24.01.,117.0,24.01.2020
2020,Hamburg,24.01.,42.0,24.01.2020
2020,Niedersachsen,24.01.,293.0,24.01.2020
2020,Bremen,24.01.,19.0,24.01.2020
2020,Nordrhein-Westfalen,24.01.,586.0,24.01.2020
2020,Hessen,24.01.,214.0,24.01.2020
2020,Rheinland-Pfalz,24.01.,135.0,24.01.2020
2020,Baden-Württemberg,24.01.,332.0,24.01.2020
2020,Bayern,24.01.,408.0,24.01.2020
2020,Saarland,24.01.,27.0,24.01.2020
2020,Berlin,24.01.,114.0,24.01.2020
2020,Brandenburg,24.01.,106.0,24.01.2020
2020,Mecklenburg-Vorpommern,24.01.,61.0,24.01.2020
2020,Sachsen,24.01.,195.0,24.01.2020
2020,Sachsen-Anhalt,24.01.,104.0,24.01.2020
2020,Thüringen,24.01.,83.0,24.01.2020
2019,Schleswig-Holstein,24.01.,96.0,24.01.2019
2019,Hamburg,24.01.,55.0,24.01.2019
2019,Niedersachsen,24.01.,301.0,24.01.2019
2019,Bremen,24.01.,27.0,24.01.2019
2019,Nordrhein-Westfalen,24.01.,607.0,24.01.2019
2019,Hessen,24.01.,212.0,24.01.2019
2019,Rheinland-Pfalz,24.01.,152.0,24.01.2019
2019,Baden-Württemberg,24.01.,355.0,24.01.2019
2019,Bayern,24.01.,389.0,24.01.2019
2019,Saarland,24.01.,43.0,24.01.2019
2019,Berlin,24.01.,110.0,24.01.2019
2019,Brandenburg,24.01.,89.0,24.01.2019
2019,Mecklenburg-Vorpommern,24.01.,62.0,24.01.2019
2019,Sachsen,24.01.,162.0,24.01.2019
2019,Sachsen-Anhalt,24.01.,93.0,24.01.2019
2019,Thüringen,24.01.,82.0,24.01.2019
2020,Schleswig-Holstein,25.01.,92.0,25.01.2020
2020,Hamburg,25.01.,48.0,25.01.2020
2020,Niedersachsen,25.01.,258.0,25.01.2020
2020,Bremen,25.01.,31.0,25.01.2020
2020,Nordrhein-Westfalen,25.01.,545.0,25.01.2020
2020,Hessen,25.01.,195.0,25.01.2020
2020,Rheinland-Pfalz,25.01.,113.0,25.01.2020
2020,Baden-Württemberg,25.01.,316.0,25.01.2020
2020,Bayern,25.01.,423.0,25.01.2020
2020,Saarland,25.01.,40.0,25.01.2020
2020,Berlin,25.01.,99.0,25.01.2020
2020,Brandenburg,25.01.,111.0,25.01.2020
2020,Mecklenburg-Vorpommern,25.01.,52.0,25.01.2020
2020,Sachsen,25.01.,175.0,25.01.2020
2020,Sachsen-Anhalt,25.01.,90.0,25.01.2020
2020,Thüringen,25.01.,66.0,25.01.2020
2019,Schleswig-Holstein,25.01.,110.0,25.01.2019
2019,Hamburg,25.01.,54.0,25.01.2019
2019,Niedersachsen,25.01.,299.0,25.01.2019
2019,Bremen,25.01.,24.0,25.01.2019
2019,Nordrhein-Westfalen,25.01.,631.0,25.01.2019
2019,Hessen,25.01.,213.0,25.01.2019
2019,Rheinland-Pfalz,25.01.,132.0,25.01.2019
2019,Baden-Württemberg,25.01.,344.0,25.01.2019
2019,Bayern,25.01.,435.0,25.01.2019
2019,Saarland,25.01.,30.0,25.01.2019
2019,Berlin,25.01.,88.0,25.01.2019
2019,Brandenburg,25.01.,102.0,25.01.2019
2019,Mecklenburg-Vorpommern,25.01.,63.0,25.01.2019
2019,Sachsen,25.01.,147.0,25.01.2019
2019,Sachsen-Anhalt,25.01.,76.0,25.01.2019
2019,Thüringen,25.01.,85.0,25.01.2019
2020,Schleswig-Holstein,26.01.,73.0,26.01.2020
2020,Hamburg,26.01.,46.0,26.01.2020
2020,Niedersachsen,26.01.,248.0,26.01.2020
2020,Bremen,26.01.,26.0,26.01.2020
2020,Nordrhein-Westfalen,26.01.,571.0,26.01.2020
2020,Hessen,26.01.,192.0,26.01.2020
2020,Rheinland-Pfalz,26.01.,140.0,26.01.2020
2020,Baden-Württemberg,26.01.,328.0,26.01.2020
2020,Bayern,26.01.,397.0,26.01.2020
2020,Saarland,26.01.,37.0,26.01.2020
2020,Berlin,26.01.,101.0,26.01.2020
2020,Brandenburg,26.01.,100.0,26.01.2020
2020,Mecklenburg-Vorpommern,26.01.,48.0,26.01.2020
2020,Sachsen,26.01.,153.0,26.01.2020
2020,Sachsen-Anhalt,26.01.,94.0,26.01.2020
2020,Thüringen,26.01.,85.0,26.01.2020
2019,Schleswig-Holstein,26.01.,114.0,26.01.2019
2019,Hamburg,26.01.,44.0,26.01.2019
2019,Niedersachsen,26.01.,272.0,26.01.2019
2019,Bremen,26.01.,17.0,26.01.2019
2019,Nordrhein-Westfalen,26.01.,631.0,26.01.2019
2019,Hessen,26.01.,190.0,26.01.2019
2019,Rheinland-Pfalz,26.01.,136.0,26.01.2019
2019,Baden-Württemberg,26.01.,359.0,26.01.2019
2019,Bayern,26.01.,385.0,26.01.2019
2019,Saarland,26.01.,48.0,26.01.2019
2019,Berlin,26.01.,105.0,26.01.2019
2019,Brandenburg,26.01.,89.0,26.01.2019
2019,Mecklenburg-Vorpommern,26.01.,60.0,26.01.2019
2019,Sachsen,26.01.,173.0,26.01.2019
2019,Sachsen-Anhalt,26.01.,90.0,26.01.2019
2019,Thüringen,26.01.,84.0,26.01.2019
2020,Schleswig-Holstein,27.01.,117.0,27.01.2020
2020,Hamburg,27.01.,40.0,27.01.2020
2020,Niedersachsen,27.01.,273.0,27.01.2020
2020,Bremen,27.01.,20.0,27.01.2020
2020,Nordrhein-Westfalen,27.01.,617.0,27.01.2020
2020,Hessen,27.01.,178.0,27.01.2020
2020,Rheinland-Pfalz,27.01.,124.0,27.01.2020
2020,Baden-Württemberg,27.01.,339.0,27.01.2020
2020,Bayern,27.01.,458.0,27.01.2020
2020,Saarland,27.01.,48.0,27.01.2020
2020,Berlin,27.01.,98.0,27.01.2020
2020,Brandenburg,27.01.,101.0,27.01.2020
2020,Mecklenburg-Vorpommern,27.01.,65.0,27.01.2020
2020,Sachsen,27.01.,169.0,27.01.2020
2020,Sachsen-Anhalt,27.01.,74.0,27.01.2020
2020,Thüringen,27.01.,89.0,27.01.2020
2019,Schleswig-Holstein,27.01.,93.0,27.01.2019
2019,Hamburg,27.01.,50.0,27.01.2019
2019,Niedersachsen,27.01.,260.0,27.01.2019
2019,Bremen,27.01.,20.0,27.01.2019
2019,Nordrhein-Westfalen,27.01.,569.0,27.01.2019
2019,Hessen,27.01.,173.0,27.01.2019
2019,Rheinland-Pfalz,27.01.,144.0,27.01.2019
2019,Baden-Württemberg,27.01.,341.0,27.01.2019
2019,Bayern,27.01.,430.0,27.01.2019
2019,Saarland,27.01.,50.0,27.01.2019
2019,Berlin,27.01.,103.0,27.01.2019
2019,Brandenburg,27.01.,99.0,27.01.2019
2019,Mecklenburg-Vorpommern,27.01.,66.0,27.01.2019
2019,Sachsen,27.01.,178.0,27.01.2019
2019,Sachsen-Anhalt,27.01.,75.0,27.01.2019
2019,Thüringen,27.01.,89.0,27.01.2019
2020,Schleswig-Holstein,28.01.,116.0,28.01.2020
2020,Hamburg,28.01.,50.0,28.01.2020
2020,Niedersachsen,28.01.,266.0,28.01.2020
2020,Bremen,28.01.,25.0,28.01.2020
2020,Nordrhein-Westfalen,28.01.,635.0,28.01.2020
2020,Hessen,28.01.,215.0,28.01.2020
2020,Rheinland-Pfalz,28.01.,165.0,28.01.2020
2020,Baden-Württemberg,28.01.,328.0,28.01.2020
2020,Bayern,28.01.,427.0,28.01.2020
2020,Saarland,28.01.,49.0,28.01.2020
2020,Berlin,28.01.,112.0,28.01.2020
2020,Brandenburg,28.01.,92.0,28.01.2020
2020,Mecklenburg-Vorpommern,28.01.,64.0,28.01.2020
2020,Sachsen,28.01.,175.0,28.01.2020
2020,Sachsen-Anhalt,28.01.,91.0,28.01.2020
2020,Thüringen,28.01.,88.0,28.01.2020
2019,Schleswig-Holstein,28.01.,93.0,28.01.2019
2019,Hamburg,28.01.,53.0,28.01.2019
2019,Niedersachsen,28.01.,276.0,28.01.2019
2019,Bremen,28.01.,27.0,28.01.2019
2019,Nordrhein-Westfalen,28.01.,687.0,28.01.2019
2019,Hessen,28.01.,224.0,28.01.2019
2019,Rheinland-Pfalz,28.01.,153.0,28.01.2019
2019,Baden-Württemberg,28.01.,293.0,28.01.2019
2019,Bayern,28.01.,435.0,28.01.2019
2019,Saarland,28.01.,37.0,28.01.2019
2019,Berlin,28.01.,100.0,28.01.2019
2019,Brandenburg,28.01.,99.0,28.01.2019
2019,Mecklenburg-Vorpommern,28.01.,66.0,28.01.2019
2019,Sachsen,28.01.,169.0,28.01.2019
2019,Sachsen-Anhalt,28.01.,101.0,28.01.2019
2019,Thüringen,28.01.,91.0,28.01.2019
2020,Schleswig-Holstein,29.01.,114.0,29.01.2020
2020,Hamburg,29.01.,54.0,29.01.2020
2020,Niedersachsen,29.01.,278.0,29.01.2020
2020,Bremen,29.01.,32.0,29.01.2020
2020,Nordrhein-Westfalen,29.01.,594.0,29.01.2020
2020,Hessen,29.01.,167.0,29.01.2020
2020,Rheinland-Pfalz,29.01.,163.0,29.01.2020
2020,Baden-Württemberg,29.01.,330.0,29.01.2020
2020,Bayern,29.01.,480.0,29.01.2020
2020,Saarland,29.01.,40.0,29.01.2020
2020,Berlin,29.01.,98.0,29.01.2020
2020,Brandenburg,29.01.,91.0,29.01.2020
2020,Mecklenburg-Vorpommern,29.01.,60.0,29.01.2020
2020,Sachsen,29.01.,146.0,29.01.2020
2020,Sachsen-Anhalt,29.01.,112.0,29.01.2020
2020,Thüringen,29.01.,85.0,29.01.2020
2019,Schleswig-Holstein,29.01.,109.0,29.01.2019
2019,Hamburg,29.01.,57.0,29.01.2019
2019,Niedersachsen,29.01.,273.0,29.01.2019
2019,Bremen,29.01.,27.0,29.01.2019
2019,Nordrhein-Westfalen,29.01.,615.0,29.01.2019
2019,Hessen,29.01.,197.0,29.01.2019
2019,Rheinland-Pfalz,29.01.,127.0,29.01.2019
2019,Baden-Württemberg,29.01.,348.0,29.01.2019
2019,Bayern,29.01.,380.0,29.01.2019
2019,Saarland,29.01.,37.0,29.01.2019
2019,Berlin,29.01.,100.0,29.01.2019
2019,Brandenburg,29.01.,108.0,29.01.2019
2019,Mecklenburg-Vorpommern,29.01.,53.0,29.01.2019
2019,Sachsen,29.01.,135.0,29.01.2019
2019,Sachsen-Anhalt,29.01.,96.0,29.01.2019
2019,Thüringen,29.01.,86.0,29.01.2019
2020,Schleswig-Holstein,30.01.,107.0,30.01.2020
2020,Hamburg,30.01.,49.0,30.01.2020
2020,Niedersachsen,30.01.,294.0,30.01.2020
2020,Bremen,30.01.,28.0,30.01.2020
2020,Nordrhein-Westfalen,30.01.,571.0,30.01.2020
2020,Hessen,30.01.,199.0,30.01.2020
2020,Rheinland-Pfalz,30.01.,138.0,30.01.2020
2020,Baden-Württemberg,30.01.,313.0,30.01.2020
2020,Bayern,30.01.,427.0,30.01.2020
2020,Saarland,30.01.,44.0,30.01.2020
2020,Berlin,30.01.,93.0,30.01.2020
2020,Brandenburg,30.01.,104.0,30.01.2020
2020,Mecklenburg-Vorpommern,30.01.,63.0,30.01.2020
2020,Sachsen,30.01.,151.0,30.01.2020
2020,Sachsen-Anhalt,30.01.,98.0,30.01.2020
2020,Thüringen,30.01.,90.0,30.01.2020
2019,Schleswig-Holstein,30.01.,107.0,30.01.2019
2019,Hamburg,30.01.,49.0,30.01.2019
2019,Niedersachsen,30.01.,273.0,30.01.2019
2019,Bremen,30.01.,24.0,30.01.2019
2019,Nordrhein-Westfalen,30.01.,599.0,30.01.2019
2019,Hessen,30.01.,220.0,30.01.2019
2019,Rheinland-Pfalz,30.01.,126.0,30.01.2019
2019,Baden-Württemberg,30.01.,335.0,30.01.2019
2019,Bayern,30.01.,378.0,30.01.2019
2019,Saarland,30.01.,45.0,30.01.2019
2019,Berlin,30.01.,94.0,30.01.2019
2019,Brandenburg,30.01.,85.0,30.01.2019
2019,Mecklenburg-Vorpommern,30.01.,66.0,30.01.2019
2019,Sachsen,30.01.,140.0,30.01.2019
2019,Sachsen-Anhalt,30.01.,97.0,30.01.2019
2019,Thüringen,30.01.,91.0,30.01.2019
2020,Schleswig-Holstein,31.01.,102.0,31.01.2020
2020,Hamburg,31.01.,59.0,31.01.2020
2020,Niedersachsen,31.01.,289.0,31.01.2020
2020,Bremen,31.01.,29.0,31.01.2020
2020,Nordrhein-Westfalen,31.01.,602.0,31.01.2020
2020,Hessen,31.01.,208.0,31.01.2020
2020,Rheinland-Pfalz,31.01.,140.0,31.01.2020
2020,Baden-Württemberg,31.01.,377.0,31.01.2020
2020,Bayern,31.01.,431.0,31.01.2020
2020,Saarland,31.01.,42.0,31.01.2020
2020,Berlin,31.01.,104.0,31.01.2020
2020,Brandenburg,31.01.,103.0,31.01.2020
2020,Mecklenburg-Vorpommern,31.01.,81.0,31.01.2020
2020,Sachsen,31.01.,173.0,31.01.2020
2020,Sachsen-Anhalt,31.01.,92.0,31.01.2020
2020,Thüringen,31.01.,83.0,31.01.2020
2019,Schleswig-Holstein,31.01.,105.0,31.01.2019
2019,Hamburg,31.01.,48.0,31.01.2019
2019,Niedersachsen,31.01.,302.0,31.01.2019
2019,Bremen,31.01.,16.0,31.01.2019
2019,Nordrhein-Westfalen,31.01.,586.0,31.01.2019
2019,Hessen,31.01.,231.0,31.01.2019
2019,Rheinland-Pfalz,31.01.,135.0,31.01.2019
2019,Baden-Württemberg,31.01.,309.0,31.01.2019
2019,Bayern,31.01.,431.0,31.01.2019
2019,Saarland,31.01.,44.0,31.01.2019
2019,Berlin,31.01.,99.0,31.01.2019
2019,Brandenburg,31.01.,98.0,31.01.2019
2019,Mecklenburg-Vorpommern,31.01.,67.0,31.01.2019
2019,Sachsen,31.01.,136.0,31.01.2019
2019,Sachsen-Anhalt,31.01.,79.0,31.01.2019
2019,Thüringen,31.01.,93.0,31.01.2019
2020,Schleswig-Holstein,01.02.,89.0,01.02.2020
2020,Hamburg,01.02.,63.0,01.02.2020
2020,Niedersachsen,01.02.,239.0,01.02.2020
2020,Bremen,01.02.,18.0,01.02.2020
2020,Nordrhein-Westfalen,01.02.,636.0,01.02.2020
2020,Hessen,01.02.,205.0,01.02.2020
2020,Rheinland-Pfalz,01.02.,144.0,01.02.2020
2020,Baden-Württemberg,01.02.,370.0,01.02.2020
2020,Bayern,01.02.,410.0,01.02.2020
2020,Saarland,01.02.,37.0,01.02.2020
2020,Berlin,01.02.,94.0,01.02.2020
2020,Brandenburg,01.02.,100.0,01.02.2020
2020,Mecklenburg-Vorpommern,01.02.,44.0,01.02.2020
2020,Sachsen,01.02.,155.0,01.02.2020
2020,Sachsen-Anhalt,01.02.,103.0,01.02.2020
2020,Thüringen,01.02.,95.0,01.02.2020
2019,Schleswig-Holstein,01.02.,104.0,01.02.2019
2019,Hamburg,01.02.,56.0,01.02.2019
2019,Niedersachsen,01.02.,309.0,01.02.2019
2019,Bremen,01.02.,26.0,01.02.2019
2019,Nordrhein-Westfalen,01.02.,649.0,01.02.2019
2019,Hessen,01.02.,204.0,01.02.2019
2019,Rheinland-Pfalz,01.02.,155.0,01.02.2019
2019,Baden-Württemberg,01.02.,369.0,01.02.2019
2019,Bayern,01.02.,458.0,01.02.2019
2019,Saarland,01.02.,31.0,01.02.2019
2019,Berlin,01.02.,121.0,01.02.2019
2019,Brandenburg,01.02.,113.0,01.02.2019
2019,Mecklenburg-Vorpommern,01.02.,66.0,01.02.2019
2019,Sachsen,01.02.,163.0,01.02.2019
2019,Sachsen-Anhalt,01.02.,94.0,01.02.2019
2019,Thüringen,01.02.,94.0,01.02.2019
2020,Schleswig-Holstein,02.02.,95.0,02.02.2020
2020,Hamburg,02.02.,55.0,02.02.2020
2020,Niedersachsen,02.02.,257.0,02.02.2020
2020,Bremen,02.02.,26.0,02.02.2020
