,,,,,silhouette,silhouette,ics_score,ics_score,n_clusters,n_clusters,stability,hierarchical_score,hierarchical_score,external_ARI_broad,external_ARI_broad,external_NMI_broad,external_NMI_broad,external_ARI_fine,external_ARI_fine,external_NMI_fine,external_NMI_fine,external_ARI_who,external_ARI_who,external_NMI_who,external_NMI_who
,,,,,mean,std,mean,std,mean,std,mean,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
genus,material,metric,tau,gamma,,,,,,,,,,,,,,,,,,,,,
Staphylococcus,Urine,dice,0.2,0.5,0.2303063147465169,0.031123472945182362,1.923650571124957,0.08961330311546116,10.6,1.1737877907772671,0.7214201000847059,0.3027516902930721,0.01902586292293348,-0.0489882809281495,0.020303753163106855,0.3073135942174315,0.023090313033131277,0.005629320570583683,0.009521829949935896,0.38069574530142736,0.02589875041922451,0.03126203223179905,0.03237451316704724,0.19426437969090563,0.02996522098480414
Staphylococcus,Urine,dice,0.2,0.75,0.2210083414011989,0.09685180694029141,2.068906246717581,0.16134404682001463,10.1,1.8529256146249728,0.7325175361048001,0.3096079465114185,0.03653849778961377,-0.019338366976220184,0.03696061801853424,0.324664573603064,0.041994296178520504,0.015731931621339294,0.016302579758315987,0.40260114264244506,0.05141824216270687,0.006753066116834775,0.01877173388346631,0.17056039124507094,0.027603126966597995
Staphylococcus,Urine,dice,0.2,1.0,0.20623070974776833,0.014458336477058987,1.8053384339746372,0.07063552882797286,7.9,0.3162277660168379,0.8890416963820889,0.29884789331216965,0.0091679360680717,0.15364261030479154,0.036980413446579104,0.3381561766375554,0.016354970899281635,0.04232994651642516,0.005002777056240065,0.3773216252489248,0.017026382003041757,0.022437744923750943,0.018285475064214303,0.15490796740444363,0.007860357898652776
Staphylococcus,Urine,dice,0.30000000000000004,0.5,0.2501170445203229,0.03876395013057542,2.078576419522971,0.14173515681216406,14.2,0.6324555320336759,0.7706015099844379,0.34078330332332624,0.01605652040982977,-0.08341906243857242,0.021174648574131493,0.3325613902582373,0.014942525069152085,-0.0045197221158907236,0.008252109164692564,0.43940212111098037,0.02571052264675885,0.018478248995734428,0.021935749936807296,0.21751345933820962,0.02004658709771786
Staphylococcus,Urine,dice,0.30000000000000004,0.75,0.2251612445002785,0.09985097870556797,2.2173019851329827,0.16887398161348766,13.9,2.4698178070456938,0.8131240345714963,0.3542641689698014,0.03693437095840776,-0.06317567374310869,0.03418548955518902,0.3534906227045148,0.02779650009130425,0.00808521222935639,0.014416561064382662,0.46461897955692144,0.0576098227393326,0.0030523292982971716,0.008885781782939764,0.2078979677855946,0.025433460023628805
Staphylococcus,Urine,dice,0.30000000000000004,1.0,0.21877836852702842,0.004037065672895106,2.085588854740533,0.02718004132451594,11.0,0.0,0.935698507554541,0.36192886888711984,0.004104343844127736,0.10224435758364088,0.025604277860904672,0.39522085922781464,0.008023243682718489,0.02791919651537188,0.0032159200662269082,0.4379062678143639,0.007512083833046438,0.04572516492313544,0.009840441539300089,0.22733367997676623,0.002406250923045916
Staphylococcus,Urine,dice,0.4,0.5,0.2277324687607052,0.043458068154073916,2.318190003061619,0.12383751057694452,19.6,1.646545204697129,0.8014642045349161,0.40141499469596714,0.01885105642001162,-0.10334786720789416,0.015890969331635727,0.37287313849165354,0.019082386743731444,0.002916148833069738,0.013957558038517386,0.5309227824678311,0.031101094934212772,-0.01005952738968269,0.015699307536661627,0.25727980053779553,0.008773253998267127
Staphylococcus,Urine,dice,0.4,0.75,0.14030663827087733,0.11098228401680428,2.3961122048458003,0.15420642894061215,20.1,2.6012817353502227,0.6745649655891092,0.41495271969623626,0.020794628136022883,-0.09967100115269312,0.02888382108435944,0.3886731354841501,0.025988737688577963,0.007411284894067558,0.016902527783189406,0.5462033126176945,0.03278608529242403,0.002474966047215377,0.02273326768525802,0.2662315133463781,0.021896060847793695
Staphylococcus,Urine,dice,0.4,1.0,0.17801986327878344,0.01140718403454531,2.1851114241476326,0.13933481455836313,16.7,0.8232726023485646,0.8408556268179762,0.40912691020009584,0.012509591044476893,0.07444147419549019,0.0013995503508032218,0.4179833177903102,0.022001120510445723,0.03647695229128393,0.006958949699615444,0.5237401786392992,0.023201141649504275,0.04470924930466211,0.02912418659735461,0.24745281135761038,0.011836666617194359
Staphylococcus,Urine,jaccard,0.1,0.5,0.11101626838191032,0.08277909400570987,2.020109582114184,0.17713069022350708,10.9,1.1972189997378646,0.6350530502053633,0.2977234029896562,0.015858831286176087,-0.045991928638231296,0.028149369117915993,0.303061938515279,0.013459891163419984,0.002801860869693741,0.009379523789122568,0.379352004805328,0.028789231686340105,0.01718612072420049,0.034429556661366975,0.1835467317098044,0.026120430799976134
Staphylococcus,Urine,jaccard,0.1,0.75,0.11212418747397546,0.11905795608281805,2.129553661076701,0.2526580146562525,9.2,2.5298221281347035,0.6958234523111803,0.30411291523523676,0.03512775632376405,0.02474285666082629,0.04994184664361871,0.32513498631867,0.0325628482107396,0.02653878971754111,0.013637754236043773,0.394758206596293,0.04887828255618851,0.015621725091836892,0.023605725453106075,0.162230455670395,0.025978534330843198
Staphylococcus,Urine,jaccard,0.1,1.0,0.15520743234463782,0.0,1.5640466883511994,0.0,7.0,0.0,1.0,0.2669858025830366,3.204937810639273e-17,0.19544318733948776,0.0,0.29918008835907817,3.204937810639273e-17,0.03104762899519532,0.0,0.315671039610648,3.204937810639273e-17,0.07192011874240993,0.0,0.16987786743684669,0.0
Staphylococcus,Urine,jaccard,0.2,0.5,0.19469965492481295,0.04334545483828439,2.417550574905741,0.11253436814730876,16.2,1.3165611772087666,0.7966993730572955,0.36736286095691584,0.012954558529004581,-0.10577403387387666,0.026099336133121768,0.34699340012856095,0.021298517683282954,-0.008317199990810814,0.013772500995272139,0.47906234364061595,0.016579070432509006,0.007299323123874773,0.015778372914271088,0.23879967820700404,0.010938349501437026
Staphylococcus,Urine,jaccard,0.2,0.75,0.1536600026072435,0.0863399041354519,2.6033150747220004,0.14475209274126316,15.5,1.6499158227686108,0.7152240971103776,0.3869423068785466,0.020020980901402974,-0.07263676267870603,0.04874836647580448,0.37594604740436754,0.0345933510852004,0.010428739190556053,0.014013590785599675,0.5018313012171884,0.02550541511326792,0.02137285366904284,0.030872700023641203,0.24475324056786985,0.01415383184915569
Staphylococcus,Urine,jaccard,0.2,1.0,0.1271625880728679,0.028215483984951682,2.1746831097973045,0.1323823191581155,12.7,0.4830458915396481,0.8546623362124783,0.39697343147316455,0.022238505273122638,0.243526321872454,0.07498205060970259,0.4413544260204806,0.03216894588000162,0.04745047619362337,0.012081753855280807,0.4966432441798975,0.02807572733640025,0.06076779738259121,0.0158545853360395,0.21969935331687113,0.010473474315168475
Staphylococcus,Urine,jaccard,0.30000000000000004,0.5,0.17796754643754306,0.06941025351738486,2.7786295340767637,0.1345392829857098,23.6,1.429840705968481,0.8387822334980743,0.4194835309608724,0.01453248734352637,-0.13219788783433697,0.021402249031742537,0.38669118819488324,0.02152822210187735,-0.014683805053303283,0.008654806282604594,0.5589241925801629,0.01680651741301393,-0.024955355444324544,0.006344041421174481,0.2663549915678074,0.01424432493471094
Staphylococcus,Urine,jaccard,0.30000000000000004,0.75,0.12252845396183627,0.08544041671701713,2.921020214757307,0.21918516710606853,24.0,2.1081851067789192,0.7338392010368163,0.42993891386231675,0.02293122779272657,-0.11758939274874806,0.02105231304419806,0.40461714558324885,0.02723933960382498,-0.013930246096350105,0.007398632126146716,0.5721404181815951,0.03277070258571874,-0.022891426397526154,0.01120355732799167,0.2656586763823471,0.01210284191263594
Staphylococcus,Urine,jaccard,0.30000000000000004,1.0,0.1478617969164493,0.015498080755311025,2.7020411783462412,0.043192711625262586,20.0,0.0,0.9041843077430147,0.4259474852126412,0.007138811434502472,0.03383681624740506,0.04671630142433599,0.4302856871423515,0.014242591980528402,0.012356888987396451,0.009054482161153518,0.5599877025008487,0.009889291500816019,-0.0005382043623930413,0.0003531005116608041,0.24288899356532095,0.003981620626296491
Staphylococcus,Urine,jaccard,0.4,0.5,0.16919611399010276,0.05369183115884026,3.1179301438799074,0.1063996680843829,28.8,1.3984117975602015,0.8494489436107331,0.4474362739278484,0.008556887159330093,-0.12645036386252267,0.012725977067601726,0.41236992039838744,0.010783523601944105,-0.014683533566160156,0.008471296050516627,0.6155079118296699,0.012964290073162662,-0.0342620442876692,0.003302148080158588,0.2584071102548807,0.0038725414685125133
Staphylococcus,Urine,jaccard,0.4,0.75,0.13046224256228112,0.06024961573351873,3.351686213908785,0.1278497836309234,30.0,1.0540925533894598,0.723739723646939,0.4604216247577015,0.015960629848137044,-0.10891707325378756,0.03625733306553387,0.42951771768619124,0.024827726521120735,-0.017360732218080974,0.016091043545375387,0.6382366115764151,0.021970269178740322,-0.0320945979319762,0.006714319019110424,0.2542388827375935,0.009039371995662515
Staphylococcus,Urine,jaccard,0.4,1.0,0.15662963938539975,0.0,3.1891298465663724,0.0,27.0,0.0,1.0,0.46404167697684945,1.850371707708594e-17,-0.0019082826653678633,0.0,0.4617111476205774,3.700743415417188e-17,0.015335125792202803,0.0,0.6290843733018845,0.0,-0.02241619966250703,0.0,0.24631527789974128,2.0687784610393942e-17
Staphylococcus,Urine,phi,0.1,0.5,-0.03160699969144294,0.03182542871832311,2.8614806888406847,0.2745603170743746,8.3,2.057506581601462,0.5821012563648641,0.31935967793189085,0.034457407794052056,0.1874315999434856,0.0820858685185527,0.3402208249777794,0.04222473795218288,0.03676781956590254,0.01579878862786202,0.40125191805731647,0.043187204486298564,0.06700074857325936,0.03175896997316508,0.18930887738543486,0.03346619077600556
Staphylococcus,Urine,phi,0.1,0.75,-0.009316430738283626,0.03338752422863615,2.904806764223587,0.2633807788929959,7.0,0.8164965809277263,0.711795311556307,0.3057641504733183,0.030623781733564615,0.20314414424567553,0.046517438384543315,0.341503913785784,0.02796658140858357,0.04223472916130685,0.01166207041681815,0.38545775438167157,0.042278783654420816,0.04140025259191353,0.03235000819913979,0.16376624861638145,0.024136736493585886
Staphylococcus,Urine,phi,0.1,1.0,-0.014528225196195652,0.017906434838114826,2.765716350367841,0.11829856658000891,6.1,0.7378647873726218,0.8231875463079812,0.27112526078189514,0.028021160921879472,0.2031054697456603,0.03936782798615696,0.3271111439589634,0.0262278773716976,0.04377576476445407,0.007860534359673915,0.3676486263358524,0.026889058627123267,-0.004271514625217106,0.027132597731075677,0.08644155686621718,0.043945652421929715
Staphylococcus,Urine,phi,0.2,0.5,0.05772684291702852,0.02463449287532489,3.8412479729945614,0.34548429183395296,10.2,0.6324555320336759,0.6614415272497095,0.357416933653355,0.016499677654391573,0.12345523309794446,0.07322156704595752,0.38283376426343557,0.019160782170337627,0.04111200564211655,0.013757681643583783,0.4640569722692554,0.028263499554844758,0.05377905672346374,0.029688962002536595,0.18981338488874042,0.024686317203697867
Staphylococcus,Urine,phi,0.2,0.75,0.08774464512740596,0.010222773527702426,4.227966653968642,0.1393352710942497,10.5,0.5270462766947299,0.8303446180424613,0.37688536985805954,0.009984959397515859,0.10705862934790293,0.04188662300115402,0.4052256593381678,0.012297039654813156,0.05654338454723986,0.007862474386400552,0.4981881121246383,0.01088222355802187,0.04372866576328062,0.019396574263134975,0.18680809068917942,0.023328383895715635
Staphylococcus,Urine,phi,0.2,1.0,0.04727714200395157,0.0004598563376372393,3.402189198792874,0.10514511273333695,9.0,0.0,0.92728185174824,0.35871784482465346,0.0012278576849411842,0.16401851088799818,0.02574307910449971,0.39962320187738465,0.001418454899468165,0.07075005499560375,0.009107852367916352,0.48095262927242244,0.009431026953628876,0.02922789771568137,0.013526689980474018,0.1548327751748971,0.007063388755566369
Staphylococcus,Urine,phi,0.30000000000000004,0.5,0.160659691690118,0.012737574507693786,5.320060026466811,0.1975532557870968,16.0,0.0,0.8877640273692784,0.45064013893017957,0.012960762406262696,0.08271580844704973,0.03127530451966668,0.47002604426980554,0.022958154852812558,0.08374967969047317,0.01576680801311973,0.5878162771654559,0.014353254252188601,0.050723843437224456,0.010479443894836522,0.24835271594351824,0.012928860014729435
Staphylococcus,Urine,phi,0.30000000000000004,0.75,0.16881036532318613,0.004117049708981347,5.532131625659062,0.1601101251690471,16.0,0.0,0.9562704252652307,0.4549551917482626,0.00014693830991189817,0.10227666332586763,0.012252977042276764,0.48332996675996365,0.00594306435525299,0.09358229411154584,0.005050743811425247,0.5963881452375921,0.0038293703141552165,0.04660082167647636,0.007200053753326236,0.23800314541745551,0.010559097074420308
Staphylococcus,Urine,phi,0.30000000000000004,1.0,0.16322680298199582,0.0012963264641143923,5.228218003291732,0.07008616038324846,15.0,0.0,0.9706736618004868,0.44747001683004256,0.0035243402168109554,0.11678548360231782,0.004950523716304051,0.48053511199652305,0.0041764407976026124,0.08986875887102304,0.0018431819968425201,0.5836300607104875,0.003441619054949987,0.048234170767171514,0.003476716714643333,0.23285819648963518,0.0029825345185006684
Staphylococcus,Urine,phi,0.4,0.5,0.12022516041920013,0.0,6.747346377909028,0.0,30.0,0.0,1.0,0.5405550354818186,0.0,0.08068773591124435,0.0,0.5742153199003042,0.0,0.08235970544224205,0.0,0.7034326632643942,0.0,0.016800127273691467,0.0,0.2897245806865653,0.0
Staphylococcus,Urine,phi,0.4,0.75,0.12022516041920013,0.0,6.747346377909028,0.0,30.0,0.0,1.0,0.5405550354818186,0.0,0.08068773591124435,0.0,0.5742153199003042,0.0,0.08235970544224205,0.0,0.7034326632643942,0.0,0.016800127273691467,0.0,0.2897245806865653,0.0
Staphylococcus,Urine,phi,0.4,1.0,0.12022516041920013,0.0,6.747346377909028,0.0,30.0,0.0,1.0,0.5405550354818186,3.700743415417188e-17,0.08068773591124435,0.0,0.5742153199003042,0.0,0.08235970544224205,0.0,0.7034326632643942,3.700743415417188e-17,0.016800127273691467,0.0,0.2897245806865653,1.850371707708594e-17
Streptococcus,Blood Culture,cosine,0.1,0.5,-0.006492049550014867,0.13955524909126962,1.5764484764698623,0.11387676473613108,10.3,1.6363916944844767,0.5334102956818618,0.27202947079410583,0.03498239635561561,-0.011873545732662574,0.04535307255614655,0.2605545430898631,0.05543138937662047,-0.0031288493222325826,0.010560130514206423,0.3397950198906823,0.03728792185121745,0.05951569444391417,0.0314272435687151,0.1931503330362466,0.033422794097946885
Streptococcus,Blood Culture,cosine,0.1,0.75,0.03061902245565217,0.12837850167746867,1.8674227035677133,0.1664513156708364,11.4,2.3190036174568114,0.5031537177340973,0.3040552042252229,0.058449105580048955,-0.020575812352364053,0.04003528514256804,0.3109090259664814,0.06646255753065153,0.0007684015418139305,0.013608145303910696,0.4028849422581561,0.07951274101265139,0.020937512814269626,0.03053426575570611,0.1654283984400535,0.0461082848037394
Streptococcus,Blood Culture,cosine,0.1,1.0,0.16943244504978217,0.01937441655057541,1.5516997823743282,0.06891819131509688,6.1,0.31622776601683794,0.8176438839052892,0.18977578779621168,0.01712737099450947,-0.0077980846923712075,0.01087726202427869,0.21279459372003978,0.020930915515035765,-0.0013698254423486931,0.0027981796561380216,0.2540253550326816,0.021534526967690856,0.013530021700687924,0.010464722360376533,0.08109089222375702,0.010095462042746953
Streptococcus,Blood Culture,cosine,0.2,0.5,0.11746034678334001,0.12339022417922309,1.7959018473536865,0.10802860497857389,12.7,1.8885620632287057,0.5876591250360517,0.3425381627929716,0.03175625906327861,0.0280971185357737,0.052387739425557245,0.35626104045622764,0.04487625066793925,0.0011856656877069333,0.01134950998475936,0.41718824764620877,0.03728171526245165,0.05647863859603157,0.024562228407417112,0.22928183865873258,0.038972091617658466
Streptococcus,Blood Culture,cosine,0.2,0.75,0.10648686383830508,0.1093507096989844,2.0385965252638147,0.1944300805774286,13.2,2.8596814119369625,0.5430388396464575,0.352396574932787,0.06367155169426995,0.010338785392082578,0.021507335893178384,0.3683070394172439,0.06252160116475018,0.008890536865053793,0.015492142217602988,0.45039864866247836,0.0825020026593886,0.029501104827725326,0.025066769838090443,0.20581667880874152,0.05217420050691039
Streptococcus,Blood Culture,cosine,0.2,1.0,0.2110885994503041,0.012194422282777522,1.9272142809460697,0.018937436788514193,8.0,0.0,0.9057165571702452,0.2692335065588321,0.004405470416360915,0.010121962040267319,0.01769222601189088,0.31099037276229813,0.00705619207177629,0.008991169474804798,0.00645527923493296,0.3592788027388489,0.009649962438405808,0.006526391670704926,0.014918687486081323,0.10741624544867694,0.009515911538115672
Streptococcus,Blood Culture,cosine,0.30000000000000004,0.5,0.19088001501163554,0.09076421100252584,2.1187871537322427,0.13037848244155215,14.8,1.7511900715418263,0.7090183818506984,0.3735912288250455,0.024143609425030486,-0.012153007426187818,0.02185507362540601,0.3865754683555908,0.029269946415570194,0.005448088526402002,0.009182445849165433,0.48625963065410893,0.03131622376964258,0.0368449774801357,0.0209130483925478,0.21038245352241555,0.025943266298839276
Streptococcus,Blood Culture,cosine,0.30000000000000004,0.75,0.21358791462770674,0.08893008922969664,2.111946972299731,0.22615478562224553,12.5,2.8771127502720115,0.712768396501913,0.34396340050803953,0.05742217049988434,0.005062110609304069,0.026787405415292263,0.3708842807662672,0.06193962116330522,0.006615256004108401,0.011130575093652298,0.44197611772445633,0.08037146470902384,0.025036556139254228,0.020004362690127866,0.18635889729458918,0.02700732020877352
Streptococcus,Blood Culture,cosine,0.30000000000000004,1.0,0.23731397942175364,0.0,2.038804110345022,0.0,10.0,0.0,1.0,0.31763294415731186,1.850371707708594e-17,0.011011403484551454,0.0,0.362047013175836,0.0,0.001955472632353205,0.0,0.4005967693082305,1.850371707708594e-17,0.028054993370088634,0.0,0.1626004416042295,0.0
Streptococcus,Blood Culture,cosine,0.4,0.5,0.20006612936052556,0.0721801628134821,2.3161253345485493,0.15938751743814525,18.7,1.888562063228706,0.7206098042677996,0.41555286358585625,0.03202204729758867,0.009742791524912663,0.05673424441658468,0.44060804318674573,0.03979071063026835,0.00883412006089003,0.01686863872198507,0.5385174010251379,0.04761263121817019,0.019828118268110956,0.019740259725751934,0.22654496739925775,0.014262433453958669
Streptococcus,Blood Culture,cosine,0.4,0.75,0.18516170391382053,0.06982603720593744,2.4118217818953247,0.11524691232422164,18.5,2.1730674684008835,0.7517864901128852,0.4269188704496282,0.010296338982444158,0.0053932707012765615,0.04025791159385955,0.4570681678719435,0.014503752685054216,0.016452502292311266,0.01031424105299281,0.5567494026619708,0.024069487200665186,0.018968943523357994,0.020148347735132275,0.22366219674418927,0.01054798559520049
Streptococcus,Blood Culture,cosine,0.4,1.0,0.12785153104668706,0.0,2.2872277155095224,0.0,16.0,0.0,1.0,0.44992360102270934,0.0,0.09766669367252694,0.0,0.5100845539934533,5.233641528945917e-17,0.06318340280559533,0.0,0.5802415005280038,0.0,0.039221343995713066,0.0,0.21600544871157262,1.6024689053196365e-17
Streptococcus,Blood Culture,dice,0.1,0.5,0.13265845583990615,0.13604444467554877,2.231293534001323,0.17991838959720727,13.3,1.8287822299126937,0.682805562926191,0.346797733552542,0.03001116919831831,-0.005720496299441309,0.039853372564612195,0.3621262401214135,0.04102289039047357,-0.00013270929044135026,0.010260657501521598,0.44252649334056615,0.03581729972804823,0.04945197998767829,0.03339074917172754,0.20383088059963844,0.03386160087395507
Streptococcus,Blood Culture,dice,0.1,0.75,0.1608369715830055,0.09303957134862635,2.4912861120204015,0.26052608370423824,12.9,2.960855732160327,0.6592454129619352,0.3481223010978986,0.06352027235365675,0.007832585776225125,0.02772042369673289,0.3700625072551895,0.0622132554826782,0.005974230947407419,0.008948469568922509,0.4525614804138973,0.0794299968072374,0.02374375830958058,0.019088759679035016,0.1869298558526094,0.046197930638521414
Streptococcus,Blood Culture,dice,0.1,1.0,0.25707072181548946,0.02272314723516997,1.956668021395935,0.11507663050405426,8.5,0.7071067811865476,0.949378297339831,0.2786463952839005,0.035322807873204756,0.040034581814955617,0.017804094217556608,0.3144887299887876,0.03901854076660549,0.008774067448473265,0.005181618557848844,0.34830983461858217,0.03514249149575782,0.053130612389358345,0.02712882497166292,0.14991947479943787,0.03359924091478452
Streptococcus,Blood Culture,dice,0.2,0.5,0.21736368536035955,0.107666228200616,2.428451329164751,0.1800354649282505,14.8,1.8135294011647258,0.7806811818701355,0.37475074581349216,0.02948425442760982,-0.0012148200327698566,0.023875875844187756,0.3956265153972434,0.02779033329698023,0.003244489819592708,0.007447005291764755,0.4782737591745098,0.04172917507411074,0.038694576924799634,0.01886051323050661,0.215844291748384,0.024213100255758315
Streptococcus,Blood Culture,dice,0.2,0.75,0.20339239970583883,0.1213185261906002,2.559728253543838,0.3227983063011357,13.1,2.8067379246694517,0.7003228985913161,0.35945826771949585,0.05109898615016609,0.006615138991033648,0.027469648195384094,0.38858537773958113,0.047845005922371016,0.010957978536507405,0.01086018762762827,0.4603554503405758,0.07334533372755665,0.03221205815078656,0.01970576208705881,0.1958015808713039,0.033110161044708666
Streptococcus,Blood Culture,dice,0.2,1.0,0.2614215694919972,0.011824988093277165,2.035354491875087,0.06808251733126668,10.0,0.0,0.9025646609419503,0.30890082924544265,0.0011109127563810287,0.04909741938872292,0.014214846671880853,0.354351460586437,0.004201505778864271,0.01027775348132899,0.0014888569188954773,0.37825045515184147,0.001014897106315958,0.06868131880732005,0.007163461487339815,0.17098403002924997,0.0008547328841603528
Streptococcus,Blood Culture,dice,0.30000000000000004,0.5,0.17475982694434838,0.1274774347930208,2.6408246989449413,0.13925000180795077,17.1,1.5951314818673865,0.733408493300492,0.4034816402926068,0.023472319805878914,0.0025196417294933438,0.05732306746068706,0.4276667791938257,0.033410621414115896,0.002518577524608227,0.013099907782972472,0.5158989967409023,0.028609741076032508,0.024452944684384005,0.015616887547987941,0.2294066927936605,0.015853249614229802
Streptococcus,Blood Culture,dice,0.30000000000000004,0.75,0.23006609803073808,0.09905047262059628,2.646001808944875,0.2230489195980599,15.1,2.7264140062238043,0.8049028499631715,0.395700684358155,0.029972021909920092,0.018719573203614774,0.024206192193904817,0.424339648332864,0.03206695624093368,0.010931333379151488,0.006242455143351377,0.4933076540917016,0.05440792267053319,0.04920170785623536,0.02999168974070415,0.23691909407205047,0.014902245606387065
Streptococcus,Blood Culture,dice,0.30000000000000004,1.0,0.1882511720940135,0.03793868176888167,2.6705497249052015,0.16690922833848404,14.5,0.7071067811865476,0.8808373856504778,0.41895001571992446,0.012279250224976331,0.03913503733847073,0.02095780375099476,0.46492626397936376,0.015498733538475204,0.035746099305957284,0.009291560592398397,0.5331434113391503,0.023271151529487197,0.037600688507687774,0.015911464109782163,0.22071590663485074,0.005490266273486565
Streptococcus,Blood Culture,dice,0.4,0.5,0.2515578114251814,0.07719751470606008,2.9539266242997924,0.14089439434009574,20.6,1.837873166945362,0.8372145777858723,0.4269534300825816,0.011656063465107867,-0.02086115298369328,0.022750723097374154,0.44634067408707423,0.011786342111401357,0.001054267016394488,0.010128729385743036,0.5646076110722434,0.01900743808514476,0.0017659068011903888,0.007819422419883423,0.22402727809187306,0.010197802271343209
Streptococcus,Blood Culture,dice,0.4,0.75,0.2056250696864393,0.07333877584002077,2.9818300496591426,0.19309478301935992,20.9,2.2827858224351907,0.7174967739051725,0.4326580791052465,0.024803404626808846,-0.013432099111336396,0.050609464440903806,0.4524639783028161,0.028294444840664578,0.004359464712067331,0.015526817058905773,0.5708607265460757,0.03748172967723939,0.0024582130810684383,0.008994296778887452,0.22858198331990476,0.009430421614968307
Streptococcus,Blood Culture,dice,0.4,1.0,0.17504318081786469,0.015080392004172709,2.8501036113603675,0.029652439298261685,18.0,0.0,0.9492481512830733,0.4358668326340716,0.003717750385850359,0.028399665945784257,0.006866939929707859,0.4686155258805667,0.0017069521115743288,0.036259524925002395,0.010117257933388133,0.5767769721712448,0.011375816783157622,0.009885788597876113,0.007064282266748437,0.21523795333801243,0.004482206536283314
Streptococcus,Blood Culture,jaccard,0.1,0.5,0.08058824849664556,0.1004955309667559,2.5219334252012895,0.25262977330143294,15.0,2.3570226039551585,0.7127586200461847,0.3722998532932775,0.046435882193714036,-0.009887493995506992,0.04272741787213548,0.3858552000669081,0.05177704345784338,0.0006861772426729262,0.009226293323784345,0.4762185061933879,0.0601650333069574,0.029341371017661176,0.01920078525089906,0.22018630265283307,0.030050767146850062
Streptococcus,Blood Culture,jaccard,0.1,0.75,0.1371806274222756,0.06153003585418243,2.6398283737688635,0.477487760427947,12.4,3.306559138036598,0.6509167743245798,0.3437422778441507,0.05886336190844123,0.004700762918610314,0.02543709920791219,0.3701663801791587,0.05908075029747901,0.008242751806698496,0.005628016819682651,0.4416419338871231,0.08552689471913202,0.031732441067027474,0.027637085307367512,0.1867853007851794,0.0306957976857132
Streptococcus,Blood Culture,jaccard,0.1,1.0,0.053902304922941,0.0009606502615060856,1.9606092346883195,0.024912690002551183,10.0,0.0,0.983237599797695,0.3284012688909551,0.0032556459491612537,0.04645606326686398,0.0011739065053521017,0.3732884768094702,0.001508185266712865,0.016672578579642723,0.0051002097193115934,0.42247814815161916,0.008850593138471911,0.06719207769158024,0.006556521819415573,0.1580782219582215,0.0024568229541379206
Streptococcus,Blood Culture,jaccard,0.2,0.5,0.15802212999030857,0.06793878250747085,3.1289521941252643,0.34316036409214257,19.0,2.160246899469287,0.6644902184660392,0.4249502908230447,0.038280900573540846,-0.0010449181166559043,0.06351899974310435,0.43671263251485726,0.04872602948974685,0.013945443031009766,0.023522890761757478,0.5574651707442371,0.05350810078298398,0.013721686875040029,0.01916975039773994,0.2365014425696424,0.014356117593131004
Streptococcus,Blood Culture,jaccard,0.2,0.75,0.12858958892709665,0.06919527485440799,3.298609216983233,0.21996596447199762,19.8,0.7888106377466155,0.7353301985385219,0.4353252707745421,0.015276030276939344,-0.0130857582110098,0.021998168768294284,0.45220409641651027,0.01976211897104126,0.010008561174998395,0.01143814029087761,0.5734388883463144,0.014690804600880267,0.009553479197849785,0.01646948687452945,0.23429495503687744,0.016065302497390688
Streptococcus,Blood Culture,jaccard,0.2,1.0,0.13100035975613486,0.0,2.9150044006397513,0.0,16.0,0.0,1.0,0.42073540440826296,0.0,0.024305224670354748,0.0,0.434382801952121,0.0,0.04521661099755721,0.0,0.5575392869580352,0.0,0.024824408954886214,0.0,0.2246828301313753,0.0
Streptococcus,Blood Culture,jaccard,0.30000000000000004,0.5,0.1494315517569915,0.05595287493638665,3.4899582926264117,0.24799575196335205,23.5,1.509230856356236,0.7040442596681754,0.45876515778672483,0.020140003920789542,0.006443703432933155,0.03400663770981038,0.482962145453495,0.023983036989528667,0.004491286971595346,0.011915583738791969,0.6010550312820739,0.028265309949956376,0.009076280473220528,0.016770650722461537,0.24484833879282264,0.016825296760388242
Streptococcus,Blood Culture,jaccard,0.30000000000000004,0.75,0.17931031946106493,0.028961999029164163,3.5385666746007693,0.1521638224859295,22.5,1.2692955176439846,0.7248906777799442,0.4529186918201408,0.02205096442262127,-0.011822045912966633,0.0453651074042921,0.474501967042171,0.022732744633012707,0.0018608772191494964,0.013450407628527375,0.5925320983148457,0.02488050895834038,0.008494134571760218,0.019877379867331346,0.24518420793850387,0.027561480235452955
Streptococcus,Blood Culture,jaccard,0.30000000000000004,1.0,0.16978662006821943,0.0,3.473438594435605,0.0,21.0,0.0,1.0,0.4592591490877017,4.1375569220787883e-17,0.03156384505021521,0.0,0.4999208329360273,0.0,0.039786453242849504,0.0,0.6150492867640237,9.791246743253677e-17,-0.0036588154584953126,0.0,0.21087728167094685,4.437035482837433e-17
Streptococcus,Blood Culture,jaccard,0.4,0.5,0.1352520408470911,0.04304136418965629,3.729108745280057,0.2633903503678027,29.0,1.2472191289246473,0.6743271201695348,0.487123421266617,0.016669397517984925,-0.012718893320271147,0.04004230543338525,0.4965461772523988,0.01993438078103664,-0.0007954085194886336,0.011088769153165177,0.6451805744303434,0.020390511874888047,0.006362171756596953,0.018123423045170502,0.2669577943958668,0.01935285279959517
